アンソロジー作品評価リスト,title,comment,「新青年傑作選」を読む,「日本代表ミステリー選集」を読む,「現代の推理小説」を読む,「探偵小説年鑑」を読む,その他,「宝石傑作選」を読む,「ミステリーの愉しみ」を読む,現代推理小説体系を読む
「新青年傑作選」を読む,地図にない街(橋本五郎),6.5:[昭和5年4月]幻想的な展開は面白いが、ラストが今ひとつ。,新青年傑作選集３ 推理編３ 骨まで凍る殺人事件(中島河太郎編),角川文庫,2020/07/04
「新青年傑作選」を読む,二川家殺人事件(甲賀三郎),7.5:[昭和10年8-9月]二川家の相続事件を友人の弁護士が探る。ミステリ的な興味は薄いが、最後まで面白く読める。,新青年傑作選集３ 推理編３ 骨まで凍る殺人事件(中島河太郎編),角川文庫,2020/07/04
「現代の推理小説」を読む,海鰻荘奇談(香山滋),9.0:[昭和22年5月宝石]作品全体にエキゾティズム溢れるなかでの緊張感ある心理戦、そして異様な生物による復讐と逆襲、傑作である。,現代の推理小説（第３巻）　ロマン派の饗宴(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/09
「現代の推理小説」を読む,西瓜畑の物語作者(火野葦平),7.0:[昭和23年12月宝石]夜の西瓜畑にやってくる馬車の幻想的な雰囲気が良い。,現代の推理小説（第３巻）　ロマン派の饗宴(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/09
「現代の推理小説」を読む,湯河原奇遊(三橋一夫),5.5:[昭和24年3月新青年]特に捻りもない平凡な展開。,現代の推理小説（第３巻）　ロマン派の饗宴(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/09
「現代の推理小説」を読む,くびられた隠者(朝山蜻一),4.0:[昭和24年12月別冊宝石]つまらんマゾ物。,現代の推理小説（第３巻）　ロマン派の饗宴(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/09
「現代の推理小説」を読む,リラの香のする手紙(妹尾アキ夫),6.5:[昭和27年8月宝石]フィニイを思わす幻想談だが、今ひとつ。ストランド誌にまつわる楽屋話は面白い。,現代の推理小説（第３巻）　ロマン派の饗宴(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/09
「現代の推理小説」を読む,奇妙な夫婦(島田一男),6.0:[昭和29年4月小説公園]状況から妻殺しのように思われたが、男は冤罪を抗弁する。結末があまり効いていない。,現代の推理小説（第３巻）　ロマン派の饗宴(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/09
「現代の推理小説」を読む,波の音(城昌幸),6.0:[昭和30年4月宝石]海辺の田舎町の雰囲気は悪くない。,現代の推理小説（第３巻）　ロマン派の饗宴(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/09
「現代の推理小説」を読む,散歩する霊柩車(樹下太郎),8.0:[昭和34年12月宝石][日本代表ミステリー選集０３　殺しこそわが人生]({{<ref "/ANTHOLOGY/日本代表ミステリー選集０３　殺しこそわが人生(中島河太郎　権田萬治編).md" >}})で読了。,現代の推理小説（第３巻）　ロマン派の饗宴(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/09
「現代の推理小説」を読む,奇妙なさすらい(多岐川恭),6.5:[昭和35年2月オール読物]ヒモ同然の作家は不思議な浮浪者に惹かれていく。大した話ではないが、後味が良く救われる。,現代の推理小説（第３巻）　ロマン派の饗宴(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/09
「現代の推理小説」を読む,女と子供(藤木靖子),7.5:[昭和35年2月宝石]子供の転落死を巡る確執から意外な結末まで、うまく構成されている。,現代の推理小説（第３巻）　ロマン派の饗宴(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/09
「現代の推理小説」を読む,真夜中の檻(平井呈一),8.0:[昭和35年12月浪速書房]田舎の旧家に文献調査におもむいた学生は、そこで謎めいた未亡人に出会う。予想通りに進むストーリーだが、迫力のある展開で読ませる。,現代の推理小説（第３巻）　ロマン派の饗宴(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/09
「現代の推理小説」を読む,蟻塚(川辺豊三),7.0:[昭和36年2月宝石]薬屋一家との縁談に迷う女性の行動が頼もしい。ラストも悪くない。,現代の推理小説（第３巻）　ロマン派の饗宴(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/09
「現代の推理小説」を読む,葬式紳士(結城昌治),6.5:[昭和36年9月宝石]筋書きは読めるが、アイデアは面白い。,現代の推理小説（第３巻）　ロマン派の饗宴(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/09
「現代の推理小説」を読む,上流階級(星新一),5.5:[昭和37年3月週刊新潮別冊]平凡な話で新味に乏しい。,現代の推理小説（第３巻）　ロマン派の饗宴(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/09
「現代の推理小説」を読む,銀座心中(笹沢佐保),8.0:[昭和38年7月小説中央公論]虚無的で暗いムードは笹沢ならではである。余韻を残すラストも悪くない。,現代の推理小説（第３巻）　ロマン派の饗宴(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/09
「現代の推理小説」を読む,新月(木々高太郎),4.0:[昭和21年5月宝石]実験的な小説なのだろうが、試される方は不愉快だ。,現代の推理小説（第４巻）　社会派の展開(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/13
「現代の推理小説」を読む,不思議な母(大下宇陀児),5.5:[昭和22年4月ロック]日本代表ミステリー選集０2　犯罪エリート集団,現代の推理小説（第４巻）　社会派の展開(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/13
「現代の推理小説」を読む,罪なき罪(椎名麟三),5.0:[昭和29年2月文芸]辛気臭い話で、気分が沈む。,現代の推理小説（第４巻）　社会派の展開(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/13
「現代の推理小説」を読む,発狂者(永瀬三吾),4.0:[昭和30年6月宝石]何という陳腐な話。,現代の推理小説（第４巻）　社会派の展開(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/13
「現代の推理小説」を読む,一年半待て(松本清張),7.0:[昭和32年4月週間読売]虐げられた妻の夫殺しの裏にあるものは。題名が効いている。,現代の推理小説（第４巻）　社会派の展開(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/13
「現代の推理小説」を読む,淋しい草原に(高城高),7.0:[昭和30年6月宝石]志水辰夫を思わせる作品。釧路の暗い雰囲気は良いが、短編では十分に書ききれていないのが惜しい。,現代の推理小説（第４巻）　社会派の展開(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/13
「現代の推理小説」を読む,バラ園の共犯者(有馬頼義),4.0:[昭和33年9月別冊文藝春秋]現代では通用しない。筋書きがもろ見えだ。,現代の推理小説（第４巻）　社会派の展開(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/13
「現代の推理小説」を読む,奇妙な再会(土屋隆夫),7.5:[昭和33年12月宝石]テレビの出会い番組を巡る展開が面白い。,現代の推理小説（第４巻）　社会派の展開(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/13
「現代の推理小説」を読む,歯には歯を(大藪春彦),6.5:[昭和34年12月宝石]メチャクチャな話なんだが、面白く読ませる作者の筆力に感心する。,現代の推理小説（第４巻）　社会派の展開(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/13
「現代の推理小説」を読む,ゴウイング・マイ・ウエイ(河野典生),3.0:[昭和34年12月宝石]全くつまらない。大藪と比べると、作家としての資質の違いを痛感する。,現代の推理小説（第４巻）　社会派の展開(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/13
「現代の推理小説」を読む,恐山(渡辺啓助),5.0:[昭和35年2月宝石]中盤が冗漫で退屈。少し刈り取ったら面白くなったのに。水谷準が編集長ならそうしていたろう。,現代の推理小説（第４巻）　社会派の展開(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/13
「現代の推理小説」を読む,飛田ホテル(黒岩重吾),4.0:[昭和36年4月別冊文藝春秋]底辺にいる人間のさもしい行動には嫌悪感しかない。,現代の推理小説（第４巻）　社会派の展開(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/13
「現代の推理小説」を読む,少女と血(新章文子),5.5:[昭和37年11月宝石]姉を亡くした妹の不思議な能力を暗示しているのだろうが、ピンとこない。,現代の推理小説（第４巻）　社会派の展開(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/13
「現代の推理小説」を読む,佳人薄命(曾野綾子),6.5:[昭和37年11月オール読物]知恵遅れの美女を巡る人間関係が面白いが、少し長すぎてまとまりがない。,現代の推理小説（第４巻）　社会派の展開(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/13
「現代の推理小説」を読む,越後つついし親不知(水上勉),6.0:[昭和38年1月別冊文藝春秋]作者の筆力には感心するが、救いのない悲惨な話を読むのは苦痛である。,現代の推理小説（第４巻）　社会派の展開(編集委員　松本清張　平野謙　中島河太郎),立風書房,2020/07/13
「新青年傑作選」を読む,ヤトラカン・サミ博士の椅子(牧逸馬),3.0:[昭和4年10月]わけのわからない幻想談。,新青年傑作選集４ 怪奇編 ひとりで夜読むな(中島河太郎編),角川文庫,2020/07/21
「新青年傑作選」を読む,死屍を食う男(葉山嘉樹),3.0:[昭和2年4月]これまたつまらない怪談。,新青年傑作選集４ 怪奇編 ひとりで夜読むな(中島河太郎編),角川文庫,2020/07/21
「新青年傑作選」を読む,紅毛傾城(小栗虫太郎),7.0:[昭和10年10月]荒涼としたベーリング海を舞台にした因縁話。新伝奇小説という名称にふさわしい。,新青年傑作選集４ 怪奇編 ひとりで夜読むな(中島河太郎編),角川文庫,2020/07/21
「新青年傑作選」を読む,可哀想な姉(渡辺温),7.0:[昭和2年10月][新青年傑作選２　怪奇・幻想小説編]({{<ref "/ANTHOLOGY/新青年傑作選２　怪奇・幻想小説編(監修松本清張　横溝正史　水谷準●責任編集中島河太郎).md" >}})で読了済,新青年傑作選集４ 怪奇編 ひとりで夜読むな(中島河太郎編),角川文庫,2020/07/21
「新青年傑作選」を読む,鉄槌(夢野久作),5.0:[昭和4年7月]虚無的な主人公と悪女の組み合わせがまるでしっくり来ない。,新青年傑作選集４ 怪奇編 ひとりで夜読むな(中島河太郎編),角川文庫,2020/07/21
「新青年傑作選」を読む,痴人の復讐(小酒井不木),4.0:[大正14年12月]後味の悪い復讐談。医師が書く話ではなかろう。,新青年傑作選集４ 怪奇編 ひとりで夜読むな(中島河太郎編),角川文庫,2020/07/21
「新青年傑作選」を読む,柘榴病(瀬下耽),7.0:[昭和3年10月][爬虫館事件 新青年傑作選]({{<ref "/ANTHOLOGY/爬虫館事件 新青年傑作選(江戸川乱歩　横溝正史　夢野久作ほか).md" >}})で読了済,新青年傑作選集４ 怪奇編 ひとりで夜読むな(中島河太郎編),角川文庫,2020/07/21
「新青年傑作選」を読む,告げ口心臓(米田三星),6.5:[昭和6年9月]二重のプロットが面白い。,新青年傑作選集４ 怪奇編 ひとりで夜読むな(中島河太郎編),角川文庫,2020/07/21
「新青年傑作選」を読む,聖悪魔(渡辺啓助),6.0:[昭和12年1月]聖職者の本音を書いた日記を巡る展開は悪くないが、オチが今ひとつ。,新青年傑作選集４ 怪奇編 ひとりで夜読むな(中島河太郎編),角川文庫,2020/07/21
「新青年傑作選」を読む,本牧のヴィナス(妹尾アキ夫),6.0:[昭和4年2月]前半のムードは良いのだが、メインの怪談がぱっとしない。,新青年傑作選集４ 怪奇編 ひとりで夜読むな(中島河太郎編),角川文庫,2020/07/21
「新青年傑作選」を読む,エル・ベチョオ(星田三平),3.0:[昭和7年9月]こんな子供ぽい作品がなぜ傑作選なんだ。,新青年傑作選集４ 怪奇編 ひとりで夜読むな(中島河太郎編),角川文庫,2020/07/21
「新青年傑作選」を読む,マトモッソ渓谷(橘外男),6.0:[昭和14年3月]語り口は楽しいが、序編で終わりでは。,新青年傑作選集４ 怪奇編 ひとりで夜読むな(中島河太郎編),角川文庫,2020/07/21
「新青年傑作選」を読む,芋虫(江戸川乱歩),8.0:[昭和4年1月]やはり群を抜いたレベルである。,新青年傑作選集４ 怪奇編 ひとりで夜読むな(中島河太郎編),角川文庫,2020/07/21
「新青年傑作選」を読む,ポカピカン(徳川夢声),2.0:[昭和13年1月]古臭いユーモア小説ほどつまらないものはない。,新青年傑作選集５ ユーモア・幻想・冒険編 おお、痛快無比(中島河太郎編),角川文庫,2020/08/17
「新青年傑作選」を読む,えりまき騒動(森下雨村),5.0:[昭和11年1月]襟巻きを巡るちょっとした話。,新青年傑作選集５ ユーモア・幻想・冒険編 おお、痛快無比(中島河太郎編),角川文庫,2020/08/17
「新青年傑作選」を読む,隼の勝利(久山秀子),3.0:[昭和2年5月]妙に複雑で、よくわからない展開にうんざり。,新青年傑作選集５ ユーモア・幻想・冒険編 おお、痛快無比(中島河太郎編),角川文庫,2020/08/17
「新青年傑作選」を読む,ああコンブラン(サトウハチロー),7.0:[昭和13年12月]コンブランという犬の行動が楽しい。,新青年傑作選集５ ユーモア・幻想・冒険編 おお、痛快無比(中島河太郎編),角川文庫,2020/08/17
「新青年傑作選」を読む,リビアの月夜(稲垣足穂),3.0:[昭和7年4月]何が書きたいのだろうか。,新青年傑作選集５ ユーモア・幻想・冒険編 おお、痛快無比(中島河太郎編),角川文庫,2020/08/17
「新青年傑作選」を読む,空で唄う男の話(水谷準),5.0:[昭和2年3月]中途半端な終わり方がすべてを台無しにしてしまった。,新青年傑作選集５ ユーモア・幻想・冒険編 おお、痛快無比(中島河太郎編),角川文庫,2020/08/17
「新青年傑作選」を読む,私と私(三橋一夫),5.5:[昭和25年6月]自分の分身と暮らすという話は面白いが、オチが何もないな。,新青年傑作選集５ ユーモア・幻想・冒険編 おお、痛快無比(中島河太郎編),角川文庫,2020/08/17
「新青年傑作選」を読む,魔(地味井平造),5.0:[昭和2年4月]ラストの一文をうまく活かせば、もっと面白い作品になったかもしれない。,新青年傑作選集５ ユーモア・幻想・冒険編 おお、痛快無比(中島河太郎編),角川文庫,2020/08/17
「新青年傑作選」を読む,人の顔(夢野久作),4.0:[昭和3年3月][爬虫館事件 新青年傑作選]({{<ref "/ANTHOLOGY/爬虫館事件 新青年傑作選(江戸川乱歩　横溝正史　夢野久作ほか).md" >}})で読了済,新青年傑作選集５ ユーモア・幻想・冒険編 おお、痛快無比(中島河太郎編),角川文庫,2020/08/17
「新青年傑作選」を読む,猟奇商人(城昌幸),4.0:[昭和13年1月]つまらないエロ話。題名倒れである。,新青年傑作選集５ ユーモア・幻想・冒険編 おお、痛快無比(中島河太郎編),角川文庫,2020/08/17
「新青年傑作選」を読む,失恋第五番(山本周五郎),4.0:[昭和23年2月]特攻崩れをめぐる話だが、ピンとこないし面白くもない。,新青年傑作選集５ ユーモア・幻想・冒険編 おお、痛快無比(中島河太郎編),角川文庫,2020/08/17
「新青年傑作選」を読む,めくら蜘蛛(桜田十九郎),5.5:[昭和15年1月]小栗ほどの迫力のない秘境物。ラストの勇ましさは昭和15年を感じる。,新青年傑作選集５ ユーモア・幻想・冒険編 おお、痛快無比(中島河太郎編),角川文庫,2020/08/17
「新青年傑作選」を読む,地底獣国(久生十蘭),8.0:[昭和14年8-9月]地底トンネルのイメージが素晴らしい。,新青年傑作選集５ ユーモア・幻想・冒険編 おお、痛快無比(中島河太郎編),角川文庫,2020/08/17
「新青年傑作選」を読む,幻の森(甲賀三郎),6.5:[昭和5年9月]前半の不思議な展開は面白いのだが、後半の解決にはいささかがっかり。,新青年ミステリ倶楽部 幻の探偵小説(中島河太郎編),青樹社,2020/08/22
「新青年傑作選」を読む,地獄横町(渡辺啓助),7.0:[昭和8年4月]悪魔派作家の遺作にまつわる因縁話。ちょっと意外な展開が面白い。,新青年ミステリ倶楽部 幻の探偵小説(中島河太郎編),青樹社,2020/08/22
「新青年傑作選」を読む,恋慕(木々高太郎),5.5:[昭和10年5月]医学生と人妻の恋愛を背景にした事件だが、真相は容易に見当がつく。,新青年ミステリ倶楽部 幻の探偵小説(中島河太郎編),青樹社,2020/08/22
「新青年傑作選」を読む,三人の双生児(海野十三),6.0:[昭和10年9-10月][新青年傑作選１　推理小説編]({{<ref "/ANTHOLOGY/新青年傑作選１　推理小説編(監修松本清張　横溝正史　水谷準●責任編集中島河太郎).md" >}})で読了済,新青年ミステリ倶楽部 幻の探偵小説(中島河太郎編),青樹社,2020/08/22
「新青年傑作選」を読む,血妖(大下宇陀児),6.5:[昭和7年5月]殺したはずの男に再会した恐怖をうまく描いている。,新青年ミステリ倶楽部 幻の探偵小説(中島河太郎編),青樹社,2020/08/22
「新青年傑作選」を読む,海底(瀬下耽),7.0:[昭和3年10月]入水死体にまつわる展開が良く出来ている。,新青年ミステリ倶楽部 幻の探偵小説(中島河太郎編),青樹社,2020/08/22
「新青年傑作選」を読む,せんとらる地球市建設記録(星田三平),3.0:[昭和5年8月増刊][新青年傑作選２　怪奇・幻想小説編]({{<ref "/ANTHOLOGY/新青年傑作選２　怪奇・幻想小説編(監修松本清張　横溝正史　水谷準●責任編集中島河太郎).md" >}})で読了済,新青年ミステリ倶楽部 幻の探偵小説(中島河太郎編),青樹社,2020/08/22
「新青年傑作選」を読む,水色の目の女(地味井平造),5.0:[昭和15年6月][爬虫館事件 新青年傑作選]({{<ref "/ANTHOLOGY/爬虫館事件 新青年傑作選(江戸川乱歩　横溝正史　夢野久作ほか).md" >}})で読了済,新青年ミステリ倶楽部 幻の探偵小説(中島河太郎編),青樹社,2020/08/22
「新青年傑作選」を読む,勝敗(渡辺温),6.0:[昭和3年10月]一人の女性をめぐる兄弟の葛藤。ラストの捻りが今ひとつ。,新青年ミステリ倶楽部 幻の探偵小説(中島河太郎編),青樹社,2020/08/22
「新青年傑作選」を読む,古銭鑑賞家の死(葛山二郎),3.0:[昭和8年1月]わけのわからないトリックで読むに耐えない。,新青年ミステリ倶楽部 幻の探偵小説(中島河太郎編),青樹社,2020/08/22
「新青年傑作選」を読む,本牧のヴィナス(妹尾アキ夫),6.5:[昭和4年2月][爬虫館事件 新青年傑作選]({{<ref "/ANTHOLOGY/爬虫館事件 新青年傑作選(江戸川乱歩　横溝正史　夢野久作ほか).md" >}})で読了済,新青年ミステリ倶楽部 幻の探偵小説(中島河太郎編),青樹社,2020/08/22
「新青年傑作選」を読む,鼠の贄(高木彬光),7.5:[昭和25年5月][現代の推理小説（第１巻）　本格派の系譜(I)]({{<ref "/ANTHOLOGY/現代の推理小説（第１巻）　本格派の系譜(I)(編集委員　松本清張　平野謙　中島河太郎).md" >}})で読了済,新青年ミステリ倶楽部 幻の探偵小説(中島河太郎編),青樹社,2020/08/22
「新青年傑作選」を読む,偽刑事(川田功),3.0:[大正15年02月]結末がよくわからない。,「新青年」傑作選　幻の探偵雑誌10(ミステリー文学資料館編),光文社文庫,2020/08/31
「新青年傑作選」を読む,遺書(持田敏),7.0:[大正15年05月]知らない作家だが、ビーストンばりの展開でなかなか読ませる。,「新青年」傑作選　幻の探偵雑誌10(ミステリー文学資料館編),光文社文庫,2020/08/31
「新青年傑作選」を読む,犠牲者(平林初之輔),4.0:[大正15年05月]結局、何もなかったというつまらない話。,「新青年」傑作選　幻の探偵雑誌10(ミステリー文学資料館編),光文社文庫,2020/08/31
「新青年傑作選」を読む,印象(小酒井不木),4.0:[大正15年06月]古臭い復讐談。,「新青年」傑作選　幻の探偵雑誌10(ミステリー文学資料館編),光文社文庫,2020/08/31
「新青年傑作選」を読む,越後獅子(羽志主水),5.0:[大正15年12月]これは落語なのか。,「新青年」傑作選　幻の探偵雑誌10(ミステリー文学資料館編),光文社文庫,2020/08/31
「新青年傑作選」を読む,綱(瀬下耽),5.5:[昭和2年8月]登山中の殺人という設定は悪くないが、結末は平凡。,「新青年」傑作選　幻の探偵雑誌10(ミステリー文学資料館編),光文社文庫,2020/08/31
「新青年傑作選」を読む,凍るアラベスク(妹尾韶夫),5.0:[昭和2年1月]猟奇殺人といったところだろうが、後味が悪いだけだ。,「新青年」傑作選　幻の探偵雑誌10(ミステリー文学資料館編),光文社文庫,2020/08/31
「新青年傑作選」を読む,正義(浜尾四郎),5.0:[昭和5年4月]妙に重苦しいが、結末がミエミエの展開である。,「新青年」傑作選　幻の探偵雑誌10(ミステリー文学資料館編),光文社文庫,2020/08/31
「新青年傑作選」を読む,第三の証拠(戸田巽),6.0:[昭和6年4月]皮肉な展開はなかなか面白い。,「新青年」傑作選　幻の探偵雑誌10(ミステリー文学資料館編),光文社文庫,2020/08/31
「新青年傑作選」を読む,嘘(勝伸枝),6.0:[昭和6年7月]自らに嘘を信じさせる能力を持つと信じている女の話。悪い出来ではないが、オチが今ひとつ。,「新青年」傑作選　幻の探偵雑誌10(ミステリー文学資料館編),光文社文庫,2020/08/31
「新青年傑作選」を読む,氷を砕く(延原謙),4.0:[昭和7年6月]不倫をめぐるつまらない話。,「新青年」傑作選　幻の探偵雑誌10(ミステリー文学資料館編),光文社文庫,2020/08/31
「新青年傑作選」を読む,地獄に結ぶ恋(渡辺文子),7.0:[昭和7年9月]全く知らない作家だが、この作品はちょっとひねりのある構成で読ませる。,「新青年」傑作選　幻の探偵雑誌10(ミステリー文学資料館編),光文社文庫,2020/08/31
「新青年傑作選」を読む,三稜鏡（笠松博士の奇怪な外科医術）(佐左木俊郎),3.0:[昭和7年11月]長いだけで脈略のない怪奇談。,「新青年」傑作選　幻の探偵雑誌10(ミステリー文学資料館編),光文社文庫,2020/08/31
「新青年傑作選」を読む,豚児廃業(乾信一郎),7.5:[昭和8年10月]豚道楽の叔父と頼りない甥の話だが、楽しいユーモア物に仕上がっている。,「新青年」傑作選　幻の探偵雑誌10(ミステリー文学資料館編),光文社文庫,2020/08/31
「新青年傑作選」を読む,寝台(赤沼三郎),5.0:[昭和13年4月]毒殺されかけている男の復讐話。,「新青年」傑作選　幻の探偵雑誌10(ミステリー文学資料館編),光文社文庫,2020/08/31
「新青年傑作選」を読む,三人の日記(竹村猛児),8.0:[昭和15年5月]前半の薬剤師の視点が効いていて、その後の意外な展開と後味の良いラストに感心。,「新青年」傑作選　幻の探偵雑誌10(ミステリー文学資料館編),光文社文庫,2020/08/31
「新青年傑作選」を読む,燻製シラノ(守友恒),5.0:[昭和15年5月]筋の取りにくい表現もあって、スッキリしない。,「新青年」傑作選　幻の探偵雑誌10(ミステリー文学資料館編),光文社文庫,2020/08/31
「日本代表ミステリー選集」を読む,さらば厭わしきものよ(佐野洋),8.5:[宝石 昭和三十四年三月]夫の殺人を疑う妻は自ら離婚を選ぶが．．よく出来た構成で読ませる。,日本代表ミステリー選集０４　犯罪ショーへの招待(中島河太郎　権田萬治編),角川文庫,2020/09/05
「日本代表ミステリー選集」を読む,恐山(渡辺啓助),5.0:[宝石 三十五年二月][現代の推理小説（第４巻）　社会派の展開]({{<ref "/ANTHOLOGY/現代の推理小説（第４巻）　社会派の展開(編集委員　松本清張　平野謙　中島河太郎).md" >}})で読了済。,日本代表ミステリー選集０４　犯罪ショーへの招待(中島河太郎　権田萬治編),角川文庫,2020/09/05
「日本代表ミステリー選集」を読む,月ぞ悪魔(香山滋),7.5:[別冊宝石 二十四年一月]この作家の中ではよく出来た作品。異国のイメージが良い。,日本代表ミステリー選集０４　犯罪ショーへの招待(中島河太郎　権田萬治編),角川文庫,2020/09/05
「日本代表ミステリー選集」を読む,寂しがりやのキング(生島治郎),8.0:[別冊文芸春秋 四十二年十月]女探しの正統派ハードボイルド。久しぶりに味わう好みのテイストだ。,日本代表ミステリー選集０４　犯罪ショーへの招待(中島河太郎　権田萬治編),角川文庫,2020/09/05
「日本代表ミステリー選集」を読む,獅子(山村正夫),8.5:[宝石 三十二年十一月][現代の推理小説（第２巻）　本格派の系譜(II)]({{<ref "/ANTHOLOGY/現代の推理小説（第２巻）　本格派の系譜(II)(編集委員　松本清張　平野謙　中島河太郎).md" >}})で読了済。,日本代表ミステリー選集０４　犯罪ショーへの招待(中島河太郎　権田萬治編),角川文庫,2020/09/05
「日本代表ミステリー選集」を読む,葎生の宿(小松左京),6.5:[週刊小説 四十八年十月九日号]前半は怪談、後半はスラプスティックな展開。家が追いかけてくるというイメージに笑ってしまう。,日本代表ミステリー選集０４　犯罪ショーへの招待(中島河太郎　権田萬治編),角川文庫,2020/09/05
「日本代表ミステリー選集」を読む,妖鬼の呪言(岡田鯱彦),8.0:[別冊宝石 二十四年四月]少女の予言はいささかキワモノだが、最後まで引っ張っていく筆力に感心した。,日本代表ミステリー選集０４　犯罪ショーへの招待(中島河太郎　権田萬治編),角川文庫,2020/09/05
「日本代表ミステリー選集」を読む,粘土の犬(仁木悦子),5.0:[宝石 三十二年十一月]この程度の証拠では決め手になりようがない。,日本代表ミステリー選集０４　犯罪ショーへの招待(中島河太郎　権田萬治編),角川文庫,2020/09/05
「日本代表ミステリー選集」を読む,驟雨(三浦哲郎),3.0:[発表年、初出記述なし]なんだこれは。代表ミステリー選集に選ばれる作品ではなかろう。,日本代表ミステリー選集０４　犯罪ショーへの招待(中島河太郎　権田萬治編),角川文庫,2020/09/05
「日本代表ミステリー選集」を読む,単位の情熱(森村誠一),6.0:[週刊小説 四十八年一月五日]森村の作品によくある社畜物。楽しくなる話ではないな。,日本代表ミステリー選集０４　犯罪ショーへの招待(中島河太郎　権田萬治編),角川文庫,2020/09/05
「探偵小説年鑑」を読む,死恋(木々高太郎),4.0:なんだこれは。これが年鑑の巻頭とはがっかりだ。,探偵小説年鑑(1948年版)(探偵作家クラブ編),岩谷書店,2020/09/09
「探偵小説年鑑」を読む,予言(久生十蘭),5.0:よくわからん話で、気が抜けます。,探偵小説年鑑(1948年版)(探偵作家クラブ編),岩谷書店,2020/09/09
「探偵小説年鑑」を読む,丈助の死(大下宇陀兒),5.0:単なる実話小説にすぎず、展開がない。,探偵小説年鑑(1948年版)(探偵作家クラブ編),岩谷書店,2020/09/09
「探偵小説年鑑」を読む,怪奇を抱く壁(角田喜久雄),6.5:筋書きは読めるが、雰囲気が良い。,探偵小説年鑑(1948年版)(探偵作家クラブ編),岩谷書店,2020/09/09
「探偵小説年鑑」を読む,探偵小説(横溝正史),8.0:やはり正史はモノが違う。,探偵小説年鑑(1948年版)(探偵作家クラブ編),岩谷書店,2020/09/09
「探偵小説年鑑」を読む,カナカナ姫(水谷準),6.5:[新青年傑作選集３ 推理編３ 骨まで凍る殺人事件]({{<ref "/ANTHOLOGY/新青年傑作選集３ 推理編３ 骨まで凍る殺人事件(中島河太郎編).md" >}})で読了,探偵小説年鑑(1948年版)(探偵作家クラブ編),岩谷書店,2020/09/09
「探偵小説年鑑」を読む,幻想唐草(城昌幸),3.0:これまたよくわからん散文詩,探偵小説年鑑(1948年版)(探偵作家クラブ編),岩谷書店,2020/09/09
「探偵小説年鑑」を読む,雨夜の事件(海野十三),6.5:猟奇事件の趣向は悪くない。,探偵小説年鑑(1948年版)(探偵作家クラブ編),岩谷書店,2020/09/09
「探偵小説年鑑」を読む,桃色の食欲(渡辺啓助),6.0:コントとして面白い。,探偵小説年鑑(1948年版)(探偵作家クラブ編),岩谷書店,2020/09/09
「探偵小説年鑑」を読む,海鰻荘奇談(香山滋),9.0:[現代の推理小説（第３巻）　ロマン派の饗宴]({{<ref "/ANTHOLOGY/現代の推理小説（第３巻）　ロマン派の饗宴(編集委員　松本清張　平野謙　中島河太郎).md" >}})で読了,探偵小説年鑑(1948年版)(探偵作家クラブ編),岩谷書店,2020/09/09
「探偵小説年鑑」を読む,みささぎ盗賊(山田風太郎),6.5:読みづらくてかなわないが、幻想的な雰囲気は悪くない。,探偵小説年鑑(1948年版)(探偵作家クラブ編),岩谷書店,2020/09/09
「探偵小説年鑑」を読む,危険なる姉妹(大下宇陀兒),8.0:薄幸の姉妹にまつわる過去話と、今がうまく重なる結末までの展開がうまい。この作家の筆力を見直した。,探偵小説年鑑(1949年版)(探偵作家クラブ編),岩谷書店,2020/09/23
